"punktualność","(ż) <od punktualny z łac. punctum> robienie wszystkiego w terminie, skrupulatność w przestrzeganiu terminów; terminowość: punktualność jest cnotą królów"
"whisky","(ndm) <ang., z irl. uisce(beatha) woda życia> mocna wódka wytrawna, produkowana z surowego spirytusu zbożowego, uzyskująca specyficzny smak i zapach w wyniku jej uszlachetnienia przez kilkuletnie leżakowanie w beczkach dębowych: szklaneczka whisky z lodem"
"talaso","-<gr. thálassa morze> pierwszy człon wyrazów złożonych, wskazujący na"
"platfus","(m) <niem. Plattfuss> 1. deformacja stopy, płaskostopie, płaska stopa: mieć platfus; 2. pot. osoba powolna, flegmatyczna, niezdarna"
"diecezja","(ż) <łac. dioecesis okręg administracyjny, z gr. dioík?sis> kościelna jednostka administracyjna podlegająca biskupowi  diecezjalny"
"makartowski","(przym.) <od nazw. H. Makart, 1840–1884, malarz austr.> . bukiet makartowski nawiązujący do stylu, w jakim malował H. Makart, kwiaty zasuszone, często barwione, bukiet z takich kwiatów, roślin; 2. styl makartowski sposób urządzenia wnętrza mieszkalnego, charakteryzujący się przeładowaniem (meblami, obrazami, bibelotami)"
"redivivus","(ndm) <łac.> zmartwychwstały, odrodzony"
"chloroliza","(ż) <chlor + analiza> chem. proces rozbijania cząsteczek związku chemicznego pod wpływem, działaniem chloru; chlorolizacja"
"dyplomacja","(ż) <fr. diplomatie, od diplomate> 1. działalność organów i przedstawicieli państwa za granicą: korpus dyplomatyczny; 2. przen. umiejętność prowadzenia trudnych rozmów bez zadrażniania sytuacji, zręczność w zjednywaniu sobie ludzi  dyplomata, dyplomatyczny"
"marynarz","(m) <niem. Mariner, fr. marin, z łac. marinus morski> 1. członek załogi statku lub okrętu; 2. w marynarce wojennej najniższy stopień wojskowy; 3. w marynarce handlowej stopień służbowy szeregowego pracownika pokładowego; osoba mająca ten stopień  marynarka"
"kipu","(n; ndm) <hiszp. quipo z j. keczua> indiańskie pismo węzełkowe, sznurkowe; zapis miał formę węzełków zawiązywanych na sznurkach powiązanych w pęki"
"alians","(m) <fr. alliance> przymierze; sojusz między państwami lub ugrupowaniami politycznymi: wejść w alians (z kim)  aliant"
"nacjonalizm","(m) <fr. nationalisme> niebezpieczna ideologia o charakterze szowinistycznym, nietolerancyjna lub wręcz wroga wobec mniejszości narodowych i wobec wszystkich „obcych” w myśl zasady, że najważniejsze są interesy własnego narodu, nacji  nacjonalista, nacjonalistyczny"
"chief","<ang.> środ. pierwszy mechanik na statku handlowym"
"Dionizos","(m) <łac. Dionysus, z gr. Diónysos> mit. gr. bóg ekstazy, wina i bujności żywotnych sił natury  dionizje, dionizyjski"
"witerunek","(m) <niem. Witterung węch, wiatr> łow. substancja, która neutralizuje zapach właściwy człowiekowi, używana do smarowania zastawionych sideł, pułapek itp.; odwiatr"
"jogging","(m) <ang.> rytmiczny, niezbyt szybki bieg na świeżym powietrzu, uprawiany w celu utrzymania dobrej kondycji fizycznej"
"septyczny","(przym.) <fr. septique, z łac. septicus, gr. s?ptikós wywołujący ropienie (rany); od sepsis ropienie, gnicie> powodujący zakażenie drobnoustrojami, zakaźny, wywołujący posocznicę; oddział septyczny oddział szpitalny, w którym leczy się chorych zakaźnie"
"student","(m) <niem. Student, z łac. studens> osoba pobierająca naukę na wyższej uczelni: student historii, student drugiego roku, wieczny student ? studenteria, studiować co, studentka, studia, studium"
"show","(n) <ang., od show pokaz, widowisko> widowisko artystyczno-rozrywkowe ? talk show, showman"
"rachityczny","(przym.) <fr. rachitique> 1. pot. pokrzywiony, zmarniały, podniszczony: rachityczne kwiatki, drzewka, meble; 2. chudy, fizycznie słabo rozwinięty, źle odżywiony, zdradzający objawy krzywicy: rachityczne dzieci ? rachityk, rachityzm"
"laguna","(ż) <niem. Lagune, fr. lagune, wł. laguna, z łac. lacuna staw, kałuża> płytki zalew lub zatoka odcięta od morza przez mierzeję, rafę lub atol: rejs po lagunie"
"edycja","(ż) <fr. édition, z łac. editio> . ogłoszenie drukiem, wydanie dzieła; jednorazowy nakład książki, płyty; banknotów: pierwsza edycja  edytorstwo, sztuka edytorska; 2. komp. jedna z komend w języku komputerów, pozwala wywołać na ekranie żądany tekst i wykonać na nim określone operacje  edytor"
"detaksacja","(ż) <fr. détaxer szacować> ocenianie wartości, szacowanie czegoś"
"fajerwerk","(m) <niem. Feuerwerk, raca, zwykle w lm: race> sztucznie ognie: wystrzelić kolorowe fajerwerki; przen. fajerwerki dowcipu, śmiechu"
"funkcjonalny","(przym.) <od funkcja; ang. functional dobrze pełniący swoją funkcję> odpowiadający potrzebom, użyteczny, przydatny"
"monologować","<od monolog; z gr.> . wypowiadać monolog; 2. rozmawiać z samym sobą"
"halizna","(ż) <białorus.> 1. powierzchnia leśna bez drzewostanu; 2. miejsce nieurodzajne między polami ornymi"
"spektrometria","(ż) fiz. dział spektroskopii zajmujący się pomiarami długości fali promieniowania elektromagnetycznego w widmach optycznych oraz natężenia promieniowania o różnych długościach fali"
"techno","<gr. téchn? sztuka, rzemiosło> styl ostrej, bardzo głośnej muzyki młodzieżowej: muzyka techno"
"centaur","(m) <łac. Centaurus, z gr. Kéntauros, od st.-gr. nazwy wołu, tj. byka kastrowanego: ken(o)-tauros>w mit. gr. człowiek-koń (koń z ludzką głową i torsem)"
"ara","(ż) <hiszp., z j. Indian Guarani> gatunek dużej papugi amerykańskiej, niezwykle pięknej ze względu na jaskrawe upierzenie"
"poemat","(m) <łac. poema, z gr. poí?ma utwór> 1. lit. dłuższy utwór wierszowany o charakterze epickim lub lirycznym: poemat opisowy, żartobliwy, liryczny, dydaktyczny, narodowy, romantyczny; 2. przen., pot. arcydzieło, rzecz znakomita, wspaniała: ta zupa to istny poemat! poemat krawiecki"
"comber","(m) <niem. zambern> daw. w niektórych regionach Polski rodzaj ludowej zabawy z pochodem przekupek, tańcami, muzyką; dziś fraz. babski comber – żart. o spotkaniu kobiet, przyjaciółek"
"dendryt","(m) <gr. déndron drzewo; Dendrítos – o Bakchusie jako opiekunie sadów> 1. wypustki komórki nerwowej podobne kształtem do drzewka; 2. rysunek lub schemat przypominający drzewko"
"konkubin","(m) <łac. concubinus> mężczyzna żyjący w nieślubnym związku z kobietą; konkubent ? konkubina"
"alchemia","(ż) <łac. alchymija, niem. Alchimie, hiszp. alquimia, z ar. al-k?m?j?> . tajemne prace i doświadczenia średniowiecznych magów, którzy bezskutecznie próbowali zamienić pospolite metale w złoto; podczas tych prób odkryto jednak wiele ważnych substancji chemicznych, stąd potem nazwa chemia  alchemik, alchemiczny; 2. pot. tajemnicze i niezrozumiałe poczynania: uprawiać alchemię, parać się alchemią, być alchemikiem"
"gest","(m) <łac. gestus znak ciała> . umowne, znaczące ruchy lub zachowania: gest odmowy, powitania; 2. zachowania lub uczynki wobec kogoś: piękny gest, mieć gest ? gestykulacja, gestykulować"
"katarakta","(ż) <fr. cataracte, łac. catarracta z gr. katarrákt?s śluza> 1. skalny próg, uskok lub taras w łożysku rzeki, powodujący nagły spadek wód: katarakty Nilu; 2. med. zaćma, zmętnienie soczewki oka powodujące zupełną lub częściową utratę wzroku: mieć, chorować na kataraktę"
"kwef","(m) <fr. coiffe> 1. zasłona na twarz, noszona przez kobiety muzułmańskie; czarczaf; 2. przest. nakrycie głowy zakonnicy, wdów, starszych kobiet ? zakwefiona"
"Lete","(ż; ndm) <gr.> mit. gr. rzeka zapomnienia w państwie podziemnym – Hadesie  letejski"
"opłatek","(m) <czes. oplatek, przez śr.-w.-niem. od łac. (hostia) oblata> 1. cienki płatek ciasta pszennego, spożywany tradycyjnie podczas wieczerzy wigilijnej przy składaniu życzeń; 2. otoczka z ciasta pszennego, ułatwiająca zażywanie lekarstwa w proszku"
"kukła","(ż) <ros. kúkla> 1. lalka, marionetka; 2. manekin wyobrażający postać ludzką; 3. osoba bezwolna, bez charakteru, będąca biernym narzędziem w czyichś rękach"
"esprit","<fr., z łac. spiritus duch, tchnienie> bystrość, dowcip, inteligencja, polot"
"floresy","(lm) <łac. flos kwiat, w lm flores> rysunek o zawiłym deseniu w kształcie splątanych linii, przypominający gałęzie, kwiaty; bezładna bazgranina: rysować esy-floresy"
"armia","(ż) <łac. armia od: armata> siły zbrojne, wojsko lub część sił zbrojnych, duża jednostka wojska: generał armii  armistycjum; armijny (przym.); przen. wielka ilość ludzi lub zwierząt wykonujących tę samą czynność: armia ludzi (do czegoś); armia mrówek"
"kamerton","(m) <niem. Kammerton> muz. przyrząd podający wzorcową wysokość dźwięku, tzw. widełki strojowe lub mała piszczałka"
"kandyzowanie","(n) <fr.> smażenie owoców w cukrze ? kandyzować co, kandyzowany: wiśnie, śliwki kandyzowane"
"snob","(m) <ang.> 1. osoba przybierająca maniery, tryb życia i sposób mówienia środowiska, które wydaje jej się lepsze, bardziej dystyngowane, oryginalniejsze, modniejsze niż własne, przyjmująca je za wzór i naśladująca je bezkrytycznie: być snobem; 2. osoba popisująca się powierzchowną wiedzą z modnej dziedziny ? snobizować się na co, snobować się, snobizm, snobistyczny"
"bodega","(ż) <hiszp.> piwnica do przechowywania win; również: portowy magazyn składowy"
"etatowy","(przym.) pracujący na etacie, pobierający stałą pensję"
"Prometeusz","(m) <gr. Prom?theús> 1. mit. gr. tytan, który wykradł bogom ogień i nauczył ludzi posługiwać się nim, za co został okrutnie ukarany przez Zeusa; 2. prometeusz symbol poświęcenia dla szczęścia ludzkości ? prometeizm, prometejski"
"dementi","(ndm) <fr. dementi> oficjalne sprostowanie lub odwołanie czego, zaprzeczenie jakiejś wcześniejszej informacji: ogłosić dementi w sprawie…  dementować, zdementować co"
"arabeska","(ż) <wł. arabesco, arabski, Arabia, Arab.> typowy dla sztuki arabskiej ornament w formie stylizowanych motywów geometrycznych lub roślinnych, jaki upowszechnił się w sztuce i architekturze europejskiej pod wpływem sztuki arabskiej: malowany w arabeski; także rodzaj utworu muzycznego (często nawiązującego do motywów muzyki arabskiej)"
"akceleracja","(ż) <łac. acceleratio> przyśpieszenie procesu (biologicznego, chemicznego) dokonujące się pod wpływem jakiegoś czynnika lub wywołane sztucznie: akceleracja następuje, jest wynikiem czego  akcelerator"
"limitować","<niem. limitieren, fr. limiter, z łac. limito, od limes granica> 1. ustanawiać limit, określać górną granicę czegoś; ograniczać; 2. hist. odraczać, zawieszać czynności sejmowe lub sądowe"
"anilina","(ż) <port. anil indygo> chem. aminobenzen, złożony związek organiczny jako surowiec do produkcji barwników, także tworzyw sztucznych"
"autograf","(m) <gr. autógraphos własną ręką napisany> rękopis autora, własnoręczny podpis: złożyć autograf"
"speleologia","(ż) nauka o jaskiniach, dział geologii zajmujący się badaniem jaskiń, ich pochodzeniem, budową, a także florą i fauną"
"fenestracja","(ż) <łac. fenestra okno, otwór > med. zabieg chirurgiczny w leczeniu wad słuchu (wrodzonych lub wtórnych)"
"Mohikanin","(m) <ang.-amer. Mohican, z indiań. Mohikonni> 1. przedstawiciel jednego z wymarłych już plemion Indian Ameryki Płn.; przen. ostatni Mohikanin ostatni przedstawiciel jakiegoś rodu, grupy itp.; 2. osoba pielęgnująca ginące tradycje; epigon"
"replay","(m) <ang.> powtórne odtworzenie fragmentu nagrania z taśmy magnetofonowej lub magnetowidowej"
"dafnia","(ż) <łac. daphnia> zool. rozwielitka, słodkowodny mały skorupiak planktonowy, pokarm rybek akwariowych"
"generalizować","<niem. generalisieren, fr. généraliser uogólniać, od generalis ogólny> rozszerzać twierdzenia, wnioski wysnute z poszczególnego, jednostkowego faktu na ogół zjawisk czy faktów; uogólniać"
"materialistyczny","(przym.) <od materialista> 1. dotyczący materializmu filozoficznego; wynikający z założeń tego kierunku; . ściśle związany ze sprawami materialnymi, mający na względzie przede wszystkim korzyści materialne"
"anioł","(m) <czes., angel, łac. angelus> . rel. istota niematerialna pośrednicząca pomiędzy Bogiem a ludźmi, uosabiająca doskonałość, piękno i dobroć; 2. przen. o kimś bardzo dobrym, szlachetnym (to prawdziwy anioł!)  anielski (wygląd), aniołek"
"otomana","(ż) <fr. ottomane> niska kanapa z bocznymi wałkami zamiast poręczy i z miękkim oparciem"
"credit","(m) <łac. creditum to, co pożyczone, rzecz powierzona> ekon. w księgowości rubryka Ma, czyli ta strona rachunków, na której zapisuje się zobowiązania przedsiębiorstwa"
"sire","(m; ndm) <fr.> francuska forma grzecznego zwracania się do pana, feudała, zwłaszcza do króla"
"klan","(m) <ang. clan, z irl. clann ród, rodzina, potomstwo> 1. ród, związek rodowy w Irlandii i Szkocji; 2. przen. ścisłe grono ludzi związanych ze sobą w jakiś sposób, zwykle wspólnymi interesami: tworzyć własny klan, należeć do klanu"
"perspektywiczny","(przym.) <niem. perspektivisch> 1. oparty na zasadach perspektywy, przedstawiający przedmioty w perspektywie: rysunek perspektywiczny; skrót perspektywiczny pozorne skrócenie przedmiotu, wzrastające wraz z oddaleniem; 2. dotyczący przyszłości, dalszego rozwoju: plan perspektywiczny"
"katafalk","(m) <wł. catafalco> rodzaj postumentu, na którym stawia się trumnę podczas nabożeństwa żałobnego"
"koalicja","(ż) <niem. Koalition, fr. coalition, od łac. coalitus zrośnięty> 1. sojusz polit. lub militarny państw: koalicja antyhitlerowska; 2. sojusz, porozumienie partii, stronnictw, ugrupowań politycznych: koalicja wyborcza, rządowa, parlamentarna, pozaparlamentarna; utworzyć, wejść w koalicję z kim ? koalicjant"
"balansować","na czym <balans> chwiać się, z trudem utrzymując równowagę; przen. z trudem znajdować dobre wyjście z jakiejś sytuacji, lawirować, zręcznie omijając przeszkody; fraz. balansować na linie; nad przepaścią"
"ewangelizować","<ang. evangelize, fr. évangéliser, p.-łac. kośc. evangelizo> rel a) propagować zasady wiary chrześcijańskiej, b) prowadzić działalność misyjną  ewangelizacja"
"pedagogiczny","(przym.) <fr. pédagogique, z gr. paidag?gikós> dotyczący pedagogiki, rzadziej pedagogów; wychowawczy, nauczycielski"
"bakałarz","(m) <łac. baccalarius> 1. daw. człowiek, który otrzymał bakalaureat, uprawniony do pracy w szkołach podstawowych (elementarnych)> 2. pot. żart. o nauczycielu"
"laudator","(m) <łac. laudator> 1. ten, kto wygłasza laudację; 2. pot. żart. chwalca, lizus"
"centyfolia","(ż) <łac. centifolia stulistna> bot. Rosa centifolia, gatunek róży o różowych lub czerwonych, silnie pachnących kwiatach, płatki stosowane do wyrobu perfum i na konfitury, hodowany również jako krzew ozdobny; róża stulistna, róża cukrowa"
"europeizacja","(ż) <od europeizować, za ang. europeanization> nadawanie cech europejskich, przyswajanie sobie cywilizacji europejskiej  europeizować"
"temporalizacja","(ż) <łac. temporalis czasowy> psych. odnoszenie przeżycia aktualnego do dawniejszego"
"correct","(ndm) <fr.> zgodny z przyjętymi formami zachowania się; poprawny, prawidłowy, właściwy, bez zarzutu: Piotr zachował się correct"
"konsoleta","(ż) <od konsola, fr. consolette> stół mikserski w studiu radiowym albo telewizyjnym"
"glans","(m) <niem. Glanz połysk> połysk nadawany niektórym przedmiotom, np. obuwiu, wyrobom z metalu, z ceramiki; zwykle w wyrażeniu: na glans, do glansu ? glansować (co czym), wyglansowany a. glancować, wyglancowany"
"rapsod","1. epicki utwór patetyczny (samodzielny lub będący fragmentem epopei), sławiący bohaterskie czyny lub doniosłe wydarzenia, np. Bema pamięci rapsod żałobny C.K. Norwida: rapsod rycerski, śpiewać rapsod ? rapsodyczny: teatr rapsodyczny; 2. w starożytnej Grecji wędrowny śpiewak deklamujący fragmenty poematów epickich, zwłaszcza poematów homeryckich"
"etyczny","<fr. étique, łac. ethicus dotyczący obyczajów, zwyczajów, z gr. ?thikós albo ethikós> należący do danego etosu, związany z etyką, właściwy, poprawny moralnie"
"nektar","(m) <fr., łac. nectar, z gr. néktar> . mit. gr. napój bogów: boski nektar; 2. napój słodki, bogaty w glukozę: orzeźwiający, słodki nektar  nektarowy"
"epilog","(m) <łac. epilogus, z gr. epílogos> . zakończenie: sprawa miała epilog w sądzie; 2. lit. końcowa część utworu zawierająca informacje o dalszych losach bohatera lub o zdarzeniach niezwiązanych bezpośrednio z fabułą"
"jubel","(m) <niem. Jubel okrzyki radości, od jubeln krzyczeć z radości, wiwatować, od łac. iubilo> pot. hałaśliwa zabawa, uroczystość, huczna izabawa: iść na jubel"
"aleksja","(ż) <łac. z gr. a + leksie wyraz, mowa, łac. lectio czytam> psych., med. utrata lub brak zdolności czytania (często w afazji), w stopniu słabym powoduje dysleksję  lektyk, dziecko alektyczne"
"nawigacja","(ż) <łac. navigatio żegluga> sztuka i technika kierowania statkiem, okrętem, samolotem  nawigacyjny, nawigator"
"scherzo","(n) <wł. żart.> muz. utwór o charakterze żywym, lekkim, zabawnym: zagrać scherza ? scherzando"
"deputowany","(przym.) <fr. député> wyznaczony do jakiejś funkcji, delegowany jako przedstawiciel: deputowany do rządu z ramienia partii  deputacja, eurodeputowany"
"latynos","(m) <hiszp. Latynos, latinoamericanos, od łac. latinus> mieszkaniec Ameryki Łac. (Ameryki Płd. i Środkowej): typy latynoskie, tańce latynoskie"
"konfetti","(lm; ndm) <wł. confetti cukierki, którymi obrzucano się w karnawale> drobno pocięte kolorowe papierki rozrzucane podczas balu"
"folblut","(m) <niem. Vollblut, z ang. full-blood> zootechn. koń czystej krwi z angielskiej rasy koni wierzchowych, najszybszych w świecie; anglik, koń angielski, anglez"
"homeryczny","(przym.) <łac. Homericus> ogromny, niezwykłych rozmiarów, niezwykłej siły, potężny, wspaniały; homeryczny śmiech śmiech niepohamowany, szczery, gwałtowny, głośny"
"enallage","(n) <gr. enallage zamiana> . użycie określenia ogólniejszego zamiast szczegółowego; 2. zamiana jednej części mowy lub jednej formy (np. czasu, trybu, liczby) przez drugą"
"relikwie","(ż; lm) <łac. reliquiae, resztki, szczątki> 1. szczątki ciała świętego, przedmioty, które należały do świętego lub służyły do jego męczeńskiej śmierci, przedmioty kultu: relikwie świętych; 2. pot. przedmiot, do którego jest się szczególnie przywiązanym, o wartości uczuciowej: przechowywać coś jak relikwie ? relikwiarz"
"kaustyczny","(przym.) <niem. kaustisch, fr. caustique, z łac. causticus, od gr. kaustikós palący, żrący> 1. chem. substancja żrąca: soda kaustyczna; 2. fiz. układ promieni świetlnych (widma) rozproszonych po przejściu przez pewien układ optyczny: powierzchnia kaustyczna"
"pikantny","<fr. piquant ostry, drażniący> 1. dowcipny, dwuznaczny, z lekkim odcieniem nieprzyzwoitym: pikantny dowcip, pikantna historyjka, opowiadać o kim, czymś w sposób pikantny ? pikanteria: coś dodaje pikanterii czemuś ? pikantność; 2. ostry w smaku, szczypiący, zawierający dużo piekących przypraw: pikantny sos, pikantna sałatka"
"wirylizm","(m) <łac. virilis męski> biol. występowanie u kobiet niektórych fizycznych cech męskich (np. zarostu), spowodowane zaburzeniami hormonalnymi"
"ironiczny","(przym.) <niem. ironisch, fr. ironique, od ironie ironia> pełen ironii, uszczypliwy, drwiący"
"ekto","<gr. ektós> cząstka wyrazów złożonych o znaczeniu: na zewnątrz, zewnętrzny wobec tego, co wskazuje człon główny, przeciwieństwo cząstki endo-: ektoderma, ektoplazma, ektopasożyt"
"kartezjanizm","(m) <od Kartezjusz (René Descartes), 1596–1650, filozof fr.> filoz system poglądów Kartezjusza, charakteryzujących się racjonalizmem i sceptycyzmem; kierunki filozoficzne nawiązujące do jego doktryny"
"ambulatorium","(n; odm. lm) <łac. ambulatorius ruchomy> przychodnia lecznictwa otwartego, przyzakładowa lub przyszpitalna: leczenie ambulatoryjne – gdy pacjent nie leży w szpitalu, tylko przychodzi na konieczne zabiegi"
"konsternacja","(ż) <fr. consternation, z łac. consternatio spłoszenie> zażenowanie, zakłopotanie niespodziewaną sytuacją, zdarzeniem: nastąpiła ogólna konsternacja ? skonsternowany, skonsternować się czymś"
"interpersonalny","(przym.) dotyczący stosunków między poszczególnymi osobami, jednostkami"
"agrocenoza","(ż) <agro-gr. koinos wspólny> biol. zespół organizmów roślinnych i zwierzęcych w określonym środowisku rolniczym, powstały w wyniku działalności gospodarczej człowieka"
"sabotować","co <fr. saboter> 1. celowo utrudniać, uniemożliwiać wykonanie czegoś, uprawiać sabotaż: sabotować zarządzenia władz, dyrekcji; 2. wykonywać jakąś pracę źle i powoli: sabotować pracę ? sabotażysta"
"oblacja","(ż) <p.-łac. oblatio> daw. złożenie ofiary; także ofiara, dar"
"﻿nabab","(m) <fr. nabab, ang. nabob, z hindi naw?b, z arab. n?w?b, od na’ib zastępca, namiestnik> 1. człowiek bogaty, krezus; . tytuł nadawany w Indiach gubernatorowi"
"cyklopowy","(przym.) <od cyklop> przen. olbrzymi, gigantyczny; mury cyklopowe mury z wielkich dopasowanych do siebie głazów, uszczelnionych gruzem i gliną, charakterystyczne dla staroż. budownictwa obronnego (zwłaszcza w Grecji – według legend staroż. wznoszone przez cyklopów)"
"felczer","(m) <niem. Feldscher chirurg wojskowy> 1. pracownik służby zdrowia mający średnie wykształcenie medyczne, uprawniony do wykonywania prostych zabiegów leczniczych; 2. daw. polowy chirurg wojskowy bez wykształcenia lekarskiego"
"filia","(ż) <łac. filia córka> oddział instytucji, przedsiębiorstwa, który mieści się w innym miejscu niż placówka macierzysta: filia uniwersytetu  filialny (przym.): placówka filialna"
"mobilizować","<fr. mobiliser, od łac. mobilis ruchomy> 1. wojsk. przygotowywać armię do działań wojennych; powoływać rezerwistów do czynnej służby wojskowej; 2. uaktywniać, pobudzać do działania  mobilizować się (do czegoś)"
"estragon","(m) <fr.> bot. Artemisia dracunculus, gatunek z rodzaju bylica, pochodzący z Syberii i okolic Morza Kaspijskiego, używany jako przyprawa do mięs, sałat i sosów"
"antropolatria","(ż) <antr?po-+ latria> rel. oddawanie boskiej czci ludziom; np. kult władców w Japonii, w staroż. Egipcie; również kult boskości cesarzy rzymskich"
"hals","(m) <hol.> żegl. pozycja statku zależna od kierunku wiatru: płynąć, iść prawym/lewym halsem ? halsować"
"hanga","(ż) <jap.> kolorowy drzeworyt, japońska miniatura artystyczna"
"formalina","(ż) <ang. formalin, od fr. formaldéhyde> chem. czterdziestoprocentowy roztwór wodny formaldehydu, stosowany głównie do dezynfekcji i konserwacji preparatów biologicznych"
"hipnotyczny","(przym.) <fr. hypnotique, z gr. hypn?tikós usypiający> psych. spowodowany przez hipnozę, taki jak w hipnozie"
"hokejki","(lm) buty z łyżwami, używane przez hokeistów"
"proweniencja","(ż) <ang. provenience, z łac. provenio powstaję> pochodzenie czegoś: przedmioty nieznanej proweniencji, lepiej nie pytać o proweniencję czegoś"
"wafel","(m) <niem. Waffel> delikatne, cienkie, wytłaczane w kratkę ciasto w kształcie płatków, przekładane kremem itp.: wafle czekoladowe ? wafelki"
"pseudonim","(m) <fr. pseudonyme, z gr. pseud??nymos noszący zmyślone imię> wymyślone imię lub nazwisko, czasem też symbol, nazwa lub zestaw symboli (jak w nickach internetowych), używane zamiast prawdziwego przez osoby pragnące ukryć swoją tożsamość pseudonim literacki, konspiracyjny, tworzyć, pisać, ukrywać się, występować pod jakimś pseudonimem"
"manicheizm","(m) <fr. manichéism, z łac. manichaei manichejczycy, od im. pers. Mani (Manes), III w., twórca doktryny> . staroirański system religijno-filozoficzny głoszący dualizm dobra i zła jako podstawową zasadę porządku świata, w którym stale toczy się walka sił ciemności (zła) z siłami światła (dobro); 2. przen. postawa oceniająca wszystko w kategoriach skrajnych (dobro – zło), w sposób absolutny, często uproszczony  manichejski, manichejczyk"
"polenta","(ż) <wł.> potrawa z mąki kukurydzianej (włoska) lub kasztanowej (korsykańska); rodzaj gęstej zupy"
"manierysta","(m) <fr. maniériste> 1. artysta tworzący według jakiejś maniery, naśladujący cudzy styl; 2. przedstawiciel manieryzmu"
"gangster","(m) <ang.-amer. związkowiec, później też członek gangu> 1. członek szajki bandyckiej, gangu; 2. człowiek bez skrupułów: gangster finansowy, polityczny"
"kociuba","(ż) <tur. kösübe, od köse grzebać w palenisku> reg pogrzebacz"
"emanatyzm","(m) <niem. Emanatismus, od łac. emanatum> filoz. koncepcja (zapoczątkowana przez Plotyna), tłumacząca powstanie i rozwój świata stopniowym wyłanianiem się kolejnych postaci bytu z bytu najdoskonalszego"
"prozodia","(ż) <fr. prosodie, z gr. pros?día akcent> 1. lit. nauka o budowie wiersza, jego metryki; 2. jęz. część fonologii badająca cechy dzwięków mowy, które dają się analizować w kategoriach fonemów i cech dystynktywnych (intonacja, akcent, iloczas itp.): prozodia języka polskiego ? prozodyczny, prozodyjny"
"felicytologia","(ż) <łac. felicit?s szczęście, pomyślność + -logia> dział etyki zajmujący się zagadnieniem szczęścia, teorią życia pomyślnego i wartościowego"
"seria","(ż) <fr. série, z łac. series łańcuch, szereg> 1. szereg następujących kolejno po sobie czynności, zdarzeń: seria nieszczęść; 2. zbiór przedmiotów jednakowych, stanowiących pewną całość, pewien ciąg: seria znaczków; 3. szereg kolejno następujących strzałów: seria wybuchów; 4. określona liczba wyrobów przemysłowych wykonana według tej samej dokumentacji ? seryjny: produkcja seryjna; 5. geol. zespół następujących po sobie warstw skalnych o wspól nych cechach, jednostka stratygraficzna; 6. muz. układ dwunastu dźwięków skali muzycznej"
"chasydyzm","(m) <hebr. od chasyd> żydowski ruch religijno-mistyczny, powstał w XVIII w. na Podolu, opiera się na tradycyjnym, talmudycznym judaizmie i na kabale ? chasyd"
"fascynacja","(ż) <od fascynować, fr. fascination> oczarowanie, urzeczenie kim lub czym: fascynacja medycyną; muzyczne fascynacje  fascynat, fascynować kogo, czym; zafascynować"
"specjalny","(przym.) <fr. spécial, z łac. specialis, od species wygląd, gatunek osobny> 1. odnoszący się, należący do jednego, określonego przedmiotu, zjawiska, zagadnienia; charakterystyczny, typowy, przeznaczony wyłącznie dla kogoś lub czegoś; szczególny, wyłączny, odrębny; 2. pedag. pedagogika specjalna nauka o wychowaniu i nauczaniu dzieci upośledzonych umysłowo lub fizycznie oraz dzieci nastręczających szczególnych trudności wychowawczych ? specjał"
"chronografia","(ż) <gr. chrono-+ graph(o)> 1. daw. dziejopisarstwo, chronologiczny opis dziejów; 2. techn. metoda stałej rejestracji przebiegu obserwowanych zdarzeń, zjawisk, procesów za pomocą cyrografu lub chronokinematografu"
"kapitalista","(m) <od kapitał; fr. capitaliste>1. osoba dysponująca kapitałem, także inwestowanym w jakieś przedsiębiorstwo; żyjąca z kapitału; 2. pot. człowiek żyjący z cudzej pracy; bogacz; 3. socjol. członek klasy rządzącej w społeczeństwie industrialnym"
"pluwio","-<łac. pluvia deszcz> pierwszy człon wyrazów złożonych, wskazujący na ich związek znaczeniowy z deszczem, opadami atmosferycznymi: pluwiogram, pluwiometr"
"cracoviana","<łac. Cracovia Kraków> piśmiennictwo, malarstwo, dokumenty(często zabytkowe) dotyczące Krakowa, świadczące o zainteresowaniu tym miastem(w przeszłości i współcześnie)"
"kinomania","(ż) <kino + mania> szczególne zamiłowanie do kina, do sztuki filmowej ? kinoman"
"fetta","(ż) <gr. fetta> spoż. biały, słony ser owczy, produkowany głównie w Grecji"
"diabetologia","(ż) <diabeto-od fr. diab?te cukrzyca (z p.-łac., gr. diabet?s) + -logia> dział medycyny dotyczący cukrzycy  diabetolog, diabetyk"
"Grand-guignol","<fr. Grand Guignol, nazwa teatru paryskiego, który wystawia sztuki o treści makabrycznej; dosł. wielki kpiarz> 1. okropność, makabra, niesamowitość; 2. o sztuce teatralnej zawierającej te elementy"
"totemizm","(m) <fr. totémisme, od totem> rel. wierzenia religijne ludów pierwotnych, oparte na kulcie totemu"
"negować","<łac. nego> zaprzeczać, przeczyć; nie uznawać czegoś"
"ryps","(m) <niem. Rips, fr., ang. reps> tkanina bawełniana lub jedwabna o wypukłych, drobnych prążkach: bluzka z rypsu, sukienka rypsowa"
"konwenans","(m) <fr. convenance> ogólnie przyjęte i obowiązujące w danym środowisku zasady bycia, zwyczaje, formy towarzyskie: podlegać, sprzeciwiać się konwenansowi"
